4.0	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.1	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.2	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.3	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.4	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.5	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.6	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.7	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.8	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
4.9	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
5.0	0.000954735077721509	0.000954735077721509	0.000954735077721509	0.000954735077721509
5.1	0.0008369796953029794	0.0008369796953029794	0.0008369796953029794	0.0008369796953029794
5.2	0.000670250842159499	0.000670250842159499	0.000670250842159499	0.000670250842159499
5.3	0.0005522158534413695	0.0005522158534413695	0.0005522158534413695	0.0005522158534413695
5.4	0.0005313252602731622	0.0005313252602731622	0.0005313252602731622	0.0005313252602731622
5.5	0.0004425888160728647	0.0004425888160728647	0.0004425888160728647	0.0004425888160728647
5.6	0.0003902383230788321	0.0003902383230788321	0.0003902383230788321	0.0003902383230788321
5.7	0.000368001536583498	0.000368001536583498	0.000368001536583498	0.000368001536583498
5.8	0.00035225909732587604	0.00035225909732587604	0.00035225909732587604	0.00035225909732587604
5.9	0.0003299695103091623	0.0003299695103091623	0.0003299695103091623	0.0003299695103091623
6.0	0.00023126125755685092	0.00023126125755685092	0.00023126125755685092	0.00023126125755685092
6.1	0.00017989102696306912	0.00017989102696306912	0.00017989102696306912	0.00017989102696306912
6.2	0.0001643050248809081	0.0001643050248809081	0.0001643050248809081	0.0001643050248809081
6.300000000000001	8.909710464702954e-05	8.909710464702954e-05	8.909710464702954e-05	8.909710464702954e-05
6.4	6.37774571505709e-05	6.37774571505709e-05	6.37774571505709e-05	6.37774571505709e-05
6.5	3.8034166133166444e-05	3.8034166133166444e-05	3.8034166133166444e-05	3.8034166133166444e-05
6.6	3.087925231477667e-05	3.087925231477667e-05	3.087925231477667e-05	3.087925231477667e-05
6.7	2.8808544553555073e-05	2.8808544553555073e-05	2.8808544553555073e-05	2.8808544553555073e-05
6.800000000000001	1.1194469684715483e-05	1.1194469684715483e-05	1.1194469684715483e-05	1.1194469684715483e-05
6.9	8.19277583055575e-06	8.19277583055575e-06	8.19277583055575e-06	8.19277583055575e-06
7.0	3.1288799650064297e-06	3.1288799650064297e-06	3.1288799650064297e-06	3.1288799650064297e-06
7.1	0.0	0.0	0.0	0.0
7.2	0.0	0.0	0.0	0.0
7.300000000000001	0.0	0.0	0.0	0.0
7.4	0.0	0.0	0.0	0.0
7.5	0.0	0.0	0.0	0.0
7.6	0.0	0.0	0.0	0.0
7.7	0.0	0.0	0.0	0.0
7.800000000000001	0.0	0.0	0.0	0.0
7.9	0.0	0.0	0.0	0.0
8.0	0.0	0.0	0.0	0.0
8.100000000000001	0.0	0.0	0.0	0.0
8.2	0.0	0.0	0.0	0.0
8.3	0.0	0.0	0.0	0.0
8.4	0.0	0.0	0.0	0.0
8.5	0.0	0.0	0.0	0.0
8.600000000000001	0.0	0.0	0.0	0.0
8.7	0.0	0.0	0.0	0.0
8.8	0.0	0.0	0.0	0.0
8.9	0.0	0.0	0.0	0.0
9.0	0.0	0.0	0.0	0.0
9.100000000000001	0.0	0.0	0.0	0.0
9.2	0.0	0.0	0.0	0.0
9.3	0.0	0.0	0.0	0.0
9.4	0.0	0.0	0.0	0.0
9.5	0.0	0.0	0.0	0.0
9.600000000000001	0.0	0.0	0.0	0.0
9.7	0.0	0.0	0.0	0.0
9.8	0.0	0.0	0.0	0.0
9.9	0.0	0.0	0.0	0.0
